State,Year,Quarter,District,Total_Registered_User,Total_App_open,Latitude,Longitude,Region
Uttar Pradesh,2018,1,Amethi,28949,28949,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,2,Amethi,40163,40163,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,3,Amethi,51158,51158,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,4,Amethi,65745,65745,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,1,Amethi,80707,80707,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,2,Amethi,93799,93799,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,3,Amethi,105040,105040,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,4,Amethi,119989,119989,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,1,Amethi,136952,136952,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,2,Amethi,157381,157381,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,3,Amethi,175672,175672,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,4,Amethi,193465,193465,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,1,Amethi,209408,209408,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,2,Amethi,226201,226201,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,3,Amethi,245887,245887,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,4,Amethi,264472,264472,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,1,Amethi,283285,283285,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,2,Amethi,300525,300525,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,3,Amethi,317320,317320,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,4,Amethi,331764,331764,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,1,Siddharthnagar,24858,24858,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,2,Siddharthnagar,35144,35144,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,3,Siddharthnagar,46175,46175,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,4,Siddharthnagar,59751,59751,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,1,Siddharthnagar,74730,74730,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,2,Siddharthnagar,88190,88190,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,3,Siddharthnagar,99879,99879,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,4,Siddharthnagar,114847,114847,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,1,Siddharthnagar,132802,132802,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,2,Siddharthnagar,155865,155865,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,3,Siddharthnagar,176555,176555,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,4,Siddharthnagar,196286,196286,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,1,Siddharthnagar,213056,213056,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,2,Siddharthnagar,229685,229685,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,3,Siddharthnagar,249111,249111,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,4,Siddharthnagar,268126,268126,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,1,Siddharthnagar,286990,286990,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,2,Siddharthnagar,304650,304650,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,3,Siddharthnagar,322050,322050,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,4,Siddharthnagar,336532,336532,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,1,Auraiya,21705,21705,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,2,Auraiya,30766,30766,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,3,Auraiya,39943,39943,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,4,Auraiya,50895,50895,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,1,Auraiya,61805,61805,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,2,Auraiya,71776,71776,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,3,Auraiya,81392,81392,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,4,Auraiya,93568,93568,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,1,Auraiya,106853,106853,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,2,Auraiya,122400,122400,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,3,Auraiya,136156,136156,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,4,Auraiya,149979,149979,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,1,Auraiya,162129,162129,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,2,Auraiya,174601,174601,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,3,Auraiya,189321,189321,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,4,Auraiya,203721,203721,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,1,Auraiya,217723,217723,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,2,Auraiya,230779,230779,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,3,Auraiya,243880,243880,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,4,Auraiya,255605,255605,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,1,Sambhal,22039,22039,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,2,Sambhal,30654,30654,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,3,Sambhal,38981,38981,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,4,Sambhal,49912,49912,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,1,Sambhal,60840,60840,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,2,Sambhal,70632,70632,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,3,Sambhal,80158,80158,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,4,Sambhal,91975,91975,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,1,Sambhal,107252,107252,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,2,Sambhal,125328,125328,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,3,Sambhal,141580,141580,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,4,Sambhal,158974,158974,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,1,Sambhal,173933,173933,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,2,Sambhal,187852,187852,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,3,Sambhal,203883,203883,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,4,Sambhal,219722,219722,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,1,Sambhal,234926,234926,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,2,Sambhal,249076,249076,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,3,Sambhal,263057,263057,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,4,Sambhal,275307,275307,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,1,Kanpur Nagar,208389,208389,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,2,Kanpur Nagar,285101,285101,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,3,Kanpur Nagar,349250,349250,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,4,Kanpur Nagar,434315,434315,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,1,Kanpur Nagar,511583,511583,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,2,Kanpur Nagar,585796,585796,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,3,Kanpur Nagar,655175,655175,26.1561764,81.80450839,Central Region
Uttar Pradesh,2019,4,Kanpur Nagar,718251,718251,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,1,Kanpur Nagar,788847,788847,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,2,Kanpur Nagar,864991,864991,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,3,Kanpur Nagar,941379,941379,26.1561764,81.80450839,Central Region
Uttar Pradesh,2020,4,Kanpur Nagar,1022768,1022768,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,1,Kanpur Nagar,1100587,1100587,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,2,Kanpur Nagar,1176708,1176708,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,3,Kanpur Nagar,1263050,1263050,26.1561764,81.80450839,Central Region
Uttar Pradesh,2021,4,Kanpur Nagar,1349794,1349794,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,1,Kanpur Nagar,1431918,1431918,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,2,Kanpur Nagar,1510491,1510491,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,3,Kanpur Nagar,1592126,1592126,26.1561764,81.80450839,Central Region
Uttar Pradesh,2022,4,Kanpur Nagar,1673173,1673173,26.1561764,81.80450839,Central Region
Uttar Pradesh,2018,1,Aligarh,84375,84375,27.87698975,78.13729028,Central Region
Uttar Pradesh,2018,2,Aligarh,115765,115765,27.87698975,78.13729028,Central Region
Uttar Pradesh,2018,3,Aligarh,144523,144523,27.87698975,78.13729028,Central Region
Uttar Pradesh,2018,4,Aligarh,182322,182322,27.87698975,78.13729028,Central Region
Uttar Pradesh,2019,1,Aligarh,221771,221771,27.87698975,78.13729028,Central Region
Uttar Pradesh,2019,2,Aligarh,261612,261612,27.87698975,78.13729028,Central Region
Uttar Pradesh,2019,3,Aligarh,301404,301404,27.87698975,78.13729028,Central Region
Uttar Pradesh,2019,4,Aligarh,341948,341948,27.87698975,78.13729028,Central Region
Uttar Pradesh,2020,1,Aligarh,389467,389467,27.87698975,78.13729028,Central Region
Uttar Pradesh,2020,2,Aligarh,440101,440101,27.87698975,78.13729028,Central Region
Uttar Pradesh,2020,3,Aligarh,489555,489555,27.87698975,78.13729028,Central Region
Uttar Pradesh,2020,4,Aligarh,541762,541762,27.87698975,78.13729028,Central Region
Uttar Pradesh,2021,1,Aligarh,588461,588461,27.87698975,78.13729028,Central Region
Uttar Pradesh,2021,2,Aligarh,631792,631792,27.87698975,78.13729028,Central Region
Uttar Pradesh,2021,3,Aligarh,681857,681857,27.87698975,78.13729028,Central Region
Uttar Pradesh,2021,4,Aligarh,731096,731096,27.87698975,78.13729028,Central Region
Uttar Pradesh,2022,1,Aligarh,778769,778769,27.87698975,78.13729028,Central Region
Uttar Pradesh,2022,2,Aligarh,824034,824034,27.87698975,78.13729028,Central Region
Uttar Pradesh,2022,3,Aligarh,869751,869751,27.87698975,78.13729028,Central Region
Uttar Pradesh,2022,4,Aligarh,912129,912129,27.87698975,78.13729028,Central Region
Uttar Pradesh,2018,1,Mahoba,12930,12930,25.292924,79.8848158,Central Region
Uttar Pradesh,2018,2,Mahoba,17894,17894,25.292924,79.8848158,Central Region
Uttar Pradesh,2018,3,Mahoba,22466,22466,25.292924,79.8848158,Central Region
Uttar Pradesh,2018,4,Mahoba,27920,27920,25.292924,79.8848158,Central Region
Uttar Pradesh,2019,1,Mahoba,33600,33600,25.292924,79.8848158,Central Region
